gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3476404108	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1993			1993	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083560		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:50.783Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476402086	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1994			1994	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083582		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:38.260Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476402085	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1993			1993	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083564		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:56.980Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476401102	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1994			1994	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083586		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:53:00.043Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476401101	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1995			1995	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083568		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:38.215Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476400136	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	52.472228	18.329995							1993			1993	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083598		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:53:00.726Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476400135	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1993			1993	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083561		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:40.944Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476399131	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1993			1993	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083583		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:50.857Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476399130	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1993			1993	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083565		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:53:00.328Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476398093	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	52.472228	18.329995							1993			1993	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083599		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:53:00.326Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476398092	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1994			1994	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083580		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:59.950Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476398091	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1993			1993	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083562		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:50.894Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476397086	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1993			1993	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083584		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:50.785Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476397085	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1995			1995	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083566		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:57.666Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476397084	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1993			1993	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0083548		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:57.409Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476392251	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	52.504457	17.017823							2012			2012	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0066003		Chwiałkowska K., Celka Z.		CC_BY_4_0		Chwiałkowska K., Celka Z.			2026-06-04T22:52:56.983Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476392250	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	52.504457	17.017823							2012			2012	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0065996		Chwiałkowska K., Celka Z.		CC_BY_4_0		Chwiałkowska K., Celka Z.			2026-06-04T22:52:51.022Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476390229	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	52.504457	17.017823							2012			2012	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0066000		Chwiałkowska K., Celka Z.		CC_BY_4_0		Chwiałkowska K., Celka Z.			2026-06-04T22:52:38.191Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476389201	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	52.504457	17.017823							2012			2012	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0066004		Chwiałkowska K., Celka Z.		CC_BY_4_0		Chwiałkowska K., Celka Z.			2026-06-04T22:52:42.177Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476389200	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	52.504457	17.017823							2012			2012	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0065997		Chwiałkowska K., Celka Z.		CC_BY_4_0		Chwiałkowska K., Celka Z.			2026-06-04T22:52:38.185Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476388253	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	52.504457	17.017823							2012			2012	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0066001		Chwiałkowska K., Celka Z.		CC_BY_4_0		Chwiałkowska K., Celka Z.			2026-06-04T22:52:38.557Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476387208	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	52.504457	17.017823							2012			2012	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0066002		Chwiałkowska K., Celka Z.		CC_BY_4_0		Chwiałkowska K., Celka Z.			2026-06-04T22:53:00.578Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476386245	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	52.504457	17.017823							2012			2012	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0065998		Chwiałkowska K., Celka Z.		CC_BY_4_0		Chwiałkowska K., Celka Z.			2026-06-04T22:53:00.547Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476384202	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	52.504457	17.017823							2012			2012	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0065999		Chwiałkowska K., Celka Z.		CC_BY_4_0		Chwiałkowska K., Celka Z.			2026-06-04T22:52:56.780Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476378809	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	52.330452	17.586473							1994			1994	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0037506		Celka Z.		CC_BY_4_0		Celka Z.			2026-06-04T22:52:38.491Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476377935	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1994-08-22	22	8	1994	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0039823		Celka Z.		CC_BY_4_0		Celka Z.			2026-06-04T22:52:50.668Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476371889	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1994-08-22	22	8	1994	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0039860		Celka Z.		CC_BY_4_0		Celka Z.			2026-06-04T22:52:38.304Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476371793	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							1994-08-13	13	8	1994	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0037925		Celka Z.		CC_BY_4_0		Celka Z.			2026-06-04T22:53:00.214Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476371176	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	52.330452	17.586473							1999-05-17	17	5	1999	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0044595		Celka Z.		CC_BY_4_0		Celka Z.			2026-06-04T22:53:00.482Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476347957	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							2013			2013	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0000018		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:50.750Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476345923	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							2005			2005	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0000010		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:57.543Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476342945	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							2011			2011	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0000014		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:50.937Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476341905	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							2013			2013	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0000011		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:37.921Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476340905	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							2013			2013	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0000015		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:42.228Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476339896	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							2013			2013	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0000013		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:50.924Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476338935	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							2013			2013	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0000012		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:59.922Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476337952	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							2014			2014	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0000016		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:41.843Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476335950	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							2014			2014	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0000019		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:57.676Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
3476334923	84b18cce-083a-4464-bee8-25b2083a17cd		Plantae	Tracheophyta	Magnoliopsida	Sapindales	Sapindaceae	Acer	Acer negundo		SPECIES	Acer negundo L.	Acer negundo L.		PL			PRESENT		5480dea7-2a71-409b-a832-cbc5f1b5a2e6	53.06987	18.49042							2014			2014	3189866	3189866	HUMAN_OBSERVATION	AMU	NHC-BOT	NOT-V-0000017		Chmiel J.		CC_BY_4_0		Chmiel J.			2026-06-04T22:52:38.354Z		GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES
